Video Title,Video ID,Video Link,Published Date,Username,Comment
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@sidikpermanam2061,Ternyata ada yg lebih ngeri dri ga lolos adalah ketika STY diambil Thailand atau Vietnam atau negara ASEAN indo aja dri rank 173 ke 125 gmn klo yg rank 100an ya
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@rendypangestu4140,"Ada org sedikit²  bahas mafia, bro lu kbnyakan ntn film mafia haha😂 kurang²  ntn film²  mafia, biar tidak berhalusinasi kuat, tentu pak erick bukan org yg bisa diatur²"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@ahmatzen9943,"Sulit di percaya,,"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@GarudaEmasPro,"seharusnya ada yg buka tirai dibalik dicadangkannya tom haye, dicopotnya BAN KAPTEN bang jay dikasih asnawi, dicadangkannya SANDI WALS dicoretnya ELIANO, apa maksud dari Bang jay mengumpulkan semua pemain tanpa sepengetahuan tim pelatih. jangan jangan pasca bahrain udah ada ketidak cocokan pemain dgn taktik STY... jangan jangan ada yg protes sehingga berujung dicadangkan dan dicoret dr daftar pemain dilepas ban kapten. isu stamina haye, cidera sandi, tidak sesuai skema eliano hanya menutupi masalah internal."
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@hendraHendra94-sk6yf,Emang sudah waktu yh di ganti jdi syh dukunf pak erick
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@MarsahidMarsahid-b1k,Tulung ada a
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@mario.ozhawa,Selamat datang kegelapan...
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@ronggo4657,"Sty bagus,hanya saja belakangan ini sty lebih fokus jadi bintang iklan daripada melatih timnas"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@SisiLainnn,STY di ganti dengan pelatih minim prestasi yang sukanya judol. PSSI mode lawak🤣🤣🤣🤣🤣
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@shardiawanaza,ERICK TOHIR = MR. DINAMIKA
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Abran_Chanel,Kita lihat saya siapa yang akan Mengantikan STY<br>Apakah penggantinya akan seperti STY<br>Tegas untuk timnas Indonesia
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@jonirizal4036,"Kl masih ggl lagi , ET yg harus mundur."
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@agussubakir7322,JANGAN ADA YG NONTON SAAT TIMNAS INDONESIA BERTANDING NANTI. BAIK DI STADION MAUPUN MELALUI TV..<br>SUPORTER JANGAN LAGI MENDUKUNG TIMNAS INDONESIA...
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@agussubakir7322,HOREEEEEEEEE... ERICK TOHIR KALAH DAN BAHKAN TUNDUK SAMA Bung TOWEL
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@FeriIrawan-c1q,Anda dan jajaran pssi di bokongin dan diberakin gerombolan si towel .. 😂😂😂 semoga timnas kita banyak yang nonton lagi lah ya . Agar bisa titipkan pemain lagi dan suap ini itu lagi . Itukan yang dimau hahaha selamat menunggu kehancurannya pak ketum
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@NatarallePunyawww,Gk hbs mikir tegas x erik
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Suhaebi-n6f,Nanti jgn menyesal kalau sty di ambil oleh negara tetangga adalah Malaysia . Soalnya Malaysia sudah mengincar sty untuk di jadikan pelatih timnas Malaysia 😭😭
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@kangyoung4501,"Selamat buat org2 yg suka koar2 sty out, sekali lagi selamat buat kalian..."
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@bellaavonia5481,Otak eriktohir ini apa maunya
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@kumemobola,"SAYA SANGAT SETUJU STY OUT,"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@agussetiaji6540,Kemakan omongan mafia juga jajaran pssi hahah sama aja kaya yang kemarin2
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@endilazuardi6360,berani mengambil keputusan 👍👏👏
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@pepekgelikenajembutkeriting,Pak boti gendut ribet
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@rasya9517,demi kemajuan sepak bola indonesia kita dukung pak Erick tohir untuk mendunia sejak hadirnya pak Erick tohir PSSI banyak berbenah dari segala intern dan extern dalam persepak bolaan indonesia...bravo indonesia
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@engkiyahya4364,"ET punya pertimbangan sendiri, keputusan mutlak dr pa ketum, mudah2an bisa masuk pildun....aamiin"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@aliphajar2887,"Percaya pak ET, beliau bekerja demi negara, bukan mencari keuntungan pribadi, karena beliau secara materi sangat berlebih. <br>Itu logikanya"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@rickytalumewo4835,Siap siap kembali ke 0
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@triahermianto1732,Keputusan sangat blunder karena pengganti hanya patrick Kluivert kenapa pak erick
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@MaskikiHermawan,"PSSI MEMECAT STY DEMI PELATIH EL-JUDOL (PATRICK KLUIVERT] KECEWAAAAA........<br>STY SUDAH BIKIN SEJARAH DI TIMNAS, NAIKIN PERINGKAT FIFA, MASALAH TROPY TINGGAL MENUNGGU HASIL SAJA..<br>SELAMAT PSSI, TIMNAS KEMBALI KE MASA KEGELAPAN."
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@abdulahjamil3214,Kita tunggu tanggal 11an ya
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Abhus788,Hmmm hbs manis sepah dbuang.. Siap&quot;mafia bola masuk ke pssi
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@arifianto-k9c,"ganti sih ganti.., tapi jangan temennya spongebob juga donk...hadeuh..😢"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Rizal.Marketing,Mafia semua pssi
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@chufz,sangat di sayangkan<br><br>dan semoga ini langkah terbaik jangan sampe sebaliknya
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@SunarsoBatam,Ketumnya koplak😂😂😂😂
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@adhwazalfhaasha9348,"mafia menang,  towel raja mafia menang timnas jadi tim dasar bumi serakah pssi uang nya banyak itu dari mafia yakin dah... selamat menjadi okb para pssi"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Dongme-k7m,Ya pertaruhkan timnas ke Patrick si mantan penjudi itu... Mafia winner.. Anjingnya...
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Sutriadi83,Bagaimana hasilnya bisa konsisten pak ET sementara saat timnas dalam gaung dunia n anda sudah membuat keputusan terlalu dini dan itu kayaknya belum pas pak ET<br>Bagaimana dengan kami pans timnas begitu merasa sty sosok yang tepat dalam membangun teknis timnas kita bisa bermain ala eropa sudah terlihat
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Dongme-k7m,Ya exco pertaruhkan timnas ke tangan PRNJUDI si Patrick itu.. Hancur sudah...
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@indoneISRAEL,"Dicopot coach gara gara piala ciki 😂 katanya gak penting piala ciki akhirnya sty dicopot dari coach gara gara imbang sejarah sma laos 😂..mandul ya tetap mandul gak perlu juga buat sty begitu😂 piala ciki dianggap biasa , tetapi luar biasa untuk coach sty ..kasian bangat coach rakyat indo gak kenang budi piala ciki aja dianggap srius 😂 buktinya mandul dan coach out 😂"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@muhammadnurdin9980,Gara gara kemarin duduk ama towel
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@BeritadetikTv,Ujungnya cari pelatih yang mereka bisa nitip lokal Preet
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@AhmaddidinSamudin,"Mantap pak Erik tohir, terima kasih STY ❤❤"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@putrip4179,Saya dukung towel sebagai pelatih kepala...
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@Athar_fun,Ambil zidane pak erick😅
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@putrip4179,Arya sinulingga dn yunus nusi hore hore hore 😂😂😂😂
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@neksonpasaribu9054,1000℅ timnas akan hancur lebur
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@yudhigrunge8491,KLO bulan depan ada pilpres.berani gak pecat sty
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@KartiniJasrin,Kalo sampai indo gugur km Erik Tohir yg akan kami caci maki
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@hadicahaya6128,Semoga timnas kedepannya gc ngampas... Klo sampe ngampas pak Erik siap 2😂bkln di tagar out out😁
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@fatihfatih8293,Pro kontra itu biasa..<br>Lanjutkan pak erik 💪<br>Jadikan timnas lebih baik lagi..
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@RonaldoKarel-n3r,Oo
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@salimsangaji6993,Terimakasih coach STY.<br>Langkah yang di lakukan pssi sangat tepat tapi sayang dengan waktu yang mepet ini dengan hadirnya pelatih baru pasti kalah disisa laga alasan terakhir pelatih baru butuh adaptasi 😂
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@SobatNgarit_Bengkulu,Akhirnya TOWEL MENANG
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@ronisaprol6441,Saya jadi curiga SM Erik tohir.jgn2 ini smua dalangnya pak erik yg mau ganti pelatih.apa pun siapa pun platihnya smoga Indonesia masuk piala dunia
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@azkaaryila2023,semoga keputusan ini bkn bisikan dr seseorang y pa..
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@undanghendaryan5004,yang kecewa mana jempolnya
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@jokochiro5044,Ada yang  Bahagia  Lahir Bathin nihh
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@omen609,maap saya kurang yakin dgb platih baru
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@oppapeggo5910,Kecewa ada<br>Percaya kurang yakin <br>Yo pssi karep mu lah<br><br>Point Yang pastinya sih elkan bagot di harapkan bisa kembali menjadi andalan timnas
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@lilo3994,"Semoga dapat pengganti yg lebih baik buat pemain timnas, STY sdh menjadikan timnas lebih baik dari sebelumnya,"
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@DedenPramudia-ux3zl,Aff keok. Fiala dunia karena pemain naturalisasi aja
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@DedenPramudia-ux3zl,Setuju kang Erik. Copot aja. Gak masalah
BREAKING NEWS - Shin Tae-yong Dicopot Ketum PSSI Erick Thohir dari Pelatih Timnas Indonesia,IHgv-R0K7o4,https://www.youtube.com/watch?v=IHgv-R0K7o4,2025-01-06T06:05:23Z,@imeldaimelda7186,Biar towel yg jd pelatih timnas
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@rafkairhamramadhan6109,Allah padahal aku mau lihat sty melawan australia😢
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@dargombes75dar12,"Towel saja jadi ganti sty,biar tambah hancur pssi"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@DewiSanti-fr6fn,Awal kehancuran timNas gaes😂..
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@thislunaa8389,Trima kasih Coach STY.. kamu jadi bagian pahlawan kemajuan sepak bola PSSI. terima kasih. dan<br>untuk PSSI ku.. segera cepat mendapatkan Coach lagi yg meneruskan perjuangan Coach Shin... bravo PSSI ..
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@MilaRochmaniyah,"Jujur saya bukan penggemar sepak bola, tp rasanya sy lbh banyak mendengar berita baik ttg prestasi PSSI saat pak shin tae yong jd coach drpd tahun2 sblmnya. Saya yg ga suka bola aja kecewa, apalagi yg fans. Rasanya jg malu ga sih, udh mengagung2kan pak shin tae yong, eh tiba2 krn gagal seleksi AFF dipecat. Kalo kata kakak sy krn banyak politik melibatkan cuan yg besar jg makanya kondisi sepak bola indo ga karuan"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@novansyaputra6337,"Bukan salah pelatih, mw pelatih dari antartika pun juga sama klo kelas kualitas orang2nya cm makan lauk tahu tempe pagi sarapan gorengan dan ngopi terus berharap piala dunia,, ngimpi"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@andidzienofficial11,"Intinya gini,klo memang itu membawa kebaikan knpa harus di ganti"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@rudikafa9090,Sebaiknya STY dipindahkan ke U22/U20 jangan di pecat.
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@agustyadiprayogi1412,Terlalu Gegabah Memutus Coach STY saat ini
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@derandrayuni6157,Tetap respect kpd sty
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@mahfudjhelexs3803,Saya yakin sty d pecat indonesia ga bakalan lolos k piala dunia.
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@sioux3337,Dalam waktu singkat mau rubah sistem bermain timnas yg sudah positif dengan pelatih baru dari belanda? Sdh bisa ketebak nasib timnas kita di penyisihan piala dunia.
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@faisalofficial4643,😂😂😂
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@faisalofficial4643,@david da silva
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@masaharuid,Wkwk agak pesimis ...minimal ganti pelatih ya yg setara...apa mau balik ke timnas liga tarkam
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@AfuWawwa,Ketika pemain lebih pandai menilai dari pelatihnya maka petakalah yang terjadi 😂😂😂
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@DutchEI,Erick thohir goblok
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@dynanasutionnasution3942,"Kata katanya jangan lah dipecat..ingat dia sudah berjasa pada pssi,, ingat kata pelatih sir alex pergusen..kalau pondasinya dah kokoh jangan dirubah lagi,,dgn pelatih baru nanti bisa rubuh,,"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@IIi-pn8tf,"Sombong eric thoir indondesh Belum habis kontak sudah di pecat,betapa sombong org indondesh iq paling rendah ni! Kalau nak pecat pun tunggulah abis kelayakkan piala dunia 😁😏🇮🇩♥️🇮🇳♥️🇧🇩😏👎🏾"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@heruschannel5055,"Terburu-buru memecat sty,"
Alasan Shin Tae-yong Dipecat PSSI dari Timnas Indonesia,U_v75E6vJTI,https://www.youtube.com/watch?v=U_v75E6vJTI,2025-01-06T10:13:49Z,@SarahSriandiani-se1qn,Pokoknya sty harus kembali siapa yang setuju
